number,signed_margin,fav_spread,distance,n_bucket,empirical_rate,baseline_rate,excess_rate
29,29,1.5,27.5,102,0.0,0.007324633420329086,-0.007324633420329086
29,29,2.0,27.0,107,0.0,0.00825688095245329,-0.00825688095245329
29,29,2.5,26.5,420,0.002380952380952381,0.00785022141591405,-0.0054692690349616695
29,29,3.0,26.0,784,0.006377551020408163,0.005370225279161278,0.0010073257412468858
29,29,3.5,25.5,517,0.0019342359767891683,0.003028479568485654,-0.0010942435916964858
29,29,4.0,25.0,248,0.0,0.0026149703629770936,-0.0026149703629770936
29,29,4.5,24.5,189,0.0,0.002933775831958388,-0.002933775831958388
29,29,5.0,24.0,115,0.0,0.0036067632837316825,-0.0036067632837316825
29,29,5.5,23.5,213,0.014084507042253521,0.004390860856097195,0.009693646186156327
29,29,6.0,23.0,242,0.004132231404958678,0.00482293597811905,-0.0006907045731603719
29,29,6.5,22.5,239,0.0041841004184100415,0.0049092458263210546,-0.0007251454079110131
29,29,7.0,22.0,337,0.005934718100890208,0.0047799437336195115,0.0011547743672706964
29,29,7.5,21.5,230,0.004347826086956522,0.004922434200696865,-0.0005746081137403434
29,29,8.0,21.0,56,0.03571428571428571,0.005365736728246585,0.03034854898603913
29,29,8.5,20.5,58,0.0,0.006186825117985238,-0.006186825117985238
29,29,9.0,20.0,109,0.01834862385321101,0.00766117876088113,0.01068744509232988
29,29,9.5,19.5,129,0.015503875968992248,0.008042887831674797,0.007460988137317451
29,29,10.0,19.0,163,0.0,0.008653056240111038,-0.008653056240111038
29,29,10.5,18.5,108,0.009259259259259259,0.00930218934207062,-4.2930082811361986e-05
29,29,11.0,18.0,58,0.0,0.009921300564177697,-0.009921300564177697
29,29,12.5,16.5,35,0.02857142857142857,0.012249541850539086,0.016321886720889484
29,29,13.0,16.0,59,0.01694915254237288,0.013369658219043155,0.0035794943233297266
29,29,13.5,15.5,50,0.0,0.01385738777723009,-0.01385738777723009
29,29,14.0,15.0,79,0.0,0.014855444863753462,-0.014855444863753462
29,-29,1.0,30.0,218,0.0,0.005088020990332527,-0.005088020990332527
29,-29,1.5,30.5,102,0.0,0.0067780536753811,-0.0067780536753811
29,-29,2.0,31.0,107,0.0,0.007387069378938665,-0.007387069378938665
29,-29,2.5,31.5,420,0.002380952380952381,0.005836051705562772,-0.003455099324610391
29,-29,3.0,32.0,784,0.0012755102040816326,0.0027394773394823404,-0.0014639671354007078
29,-29,3.5,32.5,517,0.0,0.0007748400174004805,-0.0007748400174004805
29,-29,4.0,33.0,248,0.0,0.0004091806874060704,-0.0004091806874060704
29,-29,4.5,33.5,189,0.0,0.00037348000188837583,-0.00037348000188837583
29,-29,5.0,34.0,115,0.0,0.00039659267840666914,-0.00039659267840666914
29,-29,5.5,34.5,213,0.0,0.0004371160045233671,-0.0004371160045233671
29,-29,6.0,35.0,242,0.0,0.0003983389784373934,-0.0003983389784373934
30,30,1.0,29.0,218,0.0,0.005312824325587128,-0.005312824325587128
30,30,1.5,28.5,102,0.00980392156862745,0.007136702889457931,0.00266721867916952
30,30,2.0,28.0,107,0.0,0.008036541605823889,-0.008036541605823889
30,30,2.5,27.5,420,0.0,0.007410791749417927,-0.007410791749417927
30,30,3.0,27.0,784,0.003826530612244898,0.004816589164470262,-0.0009900585522253638
30,30,3.5,26.5,517,0.0,0.002526148015825485,-0.002526148015825485
30,30,4.0,26.0,248,0.0,0.0021235784444032287,-0.0021235784444032287
30,30,4.5,25.5,189,0.005291005291005291,0.00239484603424142,0.0028961592567638707
30,30,5.0,25.0,115,0.0,0.002981443792244774,-0.002981443792244774
30,30,5.5,24.5,213,0.014084507042253521,0.003681112659910642,0.01040339438234288
30,30,6.0,24.0,242,0.004132231404958678,0.004062265891274165,6.996551368451242e-05
30,30,6.5,23.5,239,0.008368200836820083,0.004116303078681658,0.004251897758138425
30,30,7.0,23.0,337,0.008902077151335312,0.0039672881903258395,0.004934788961009472
30,30,7.5,22.5,230,0.004347826086956522,0.004072545108136808,0.0002752809788197138
30,30,8.0,22.0,56,0.0,0.00445284588271963,-0.00445284588271963
30,30,8.5,21.5,58,0.017241379310344827,0.005187166811645553,0.012054212498699274
30,30,9.0,21.0,109,0.0,0.006581249295782579,-0.006581249295782579
30,30,9.5,20.5,129,0.007751937984496124,0.00690773294704605,0.0008442050374500741
30,30,10.0,20.0,163,0.0,0.007454893919211333,-0.007454893919211333
30,30,10.5,19.5,108,0.0,0.008045842623979694,-0.008045842623979694
30,30,11.0,19.0,58,0.0,0.008595033460855547,-0.008595033460855547
30,30,12.5,17.5,35,0.0,0.01075637320661117,-0.01075637320661117
30,30,13.0,17.0,59,0.0,0.011866003435489617,-0.011866003435489617
30,30,13.5,16.5,50,0.0,0.012280452843268744,-0.012280452843268744
30,30,14.0,16.0,79,0.012658227848101266,0.013247687694912271,-0.0005894598468110055
30,-30,1.0,31.0,218,0.0,0.0048797614068077635,-0.0048797614068077635
30,-30,1.5,31.5,102,0.0,0.0066069877227409824,-0.0066069877227409824
30,-30,2.0,32.0,107,0.0,0.007175714182179221,-0.007175714182179221
30,-30,2.5,32.5,420,0.002380952380952381,0.005488405535952779,-0.0031074531550003975
30,-30,3.0,33.0,784,0.0,0.0024395737168234786,-0.0024395737168234786
30,-30,3.5,33.5,517,0.0019342359767891683,0.0006277558408729708,0.0013064801359161976
30,-30,4.0,34.0,248,0.004032258064516129,0.0003151929164926103,0.0037170651480235187
30,-30,4.5,34.5,189,0.0,0.00028822608011176405,-0.00028822608011176405
30,-30,5.0,35.0,115,0.0,0.0003070107613071314,-0.0003070107613071314
31,31,1.0,30.0,218,0.0045871559633027525,0.005088020990332527,-0.0005008650270297748
31,31,1.5,29.5,102,0.0,0.006954569448973847,-0.006954569448973847
31,31,2.0,29.0,107,0.0,0.007817848997962592,-0.007817848997962592
31,31,2.5,28.5,420,0.004761904761904762,0.006989434212763033,-0.0022275294508582707
31,31,3.0,28.0,784,0.00510204081632653,0.0043133178603940205,0.0007887229559325097
31,31,3.5,27.5,517,0.01160541586073501,0.00209700470280404,0.00950841115793097
31,31,4.0,27.0,248,0.012096774193548387,0.0017124984079276318,0.010384275785620754
31,31,4.5,26.5,189,0.010582010582010581,0.001941540562483482,0.0086404700195271
31,31,5.0,26.0,115,0.008695652173913044,0.0024473455201125534,0.00624830665380049
31,31,5.5,25.5,213,0.009389671361502348,0.0030650034236255996,0.006324667937876748
31,31,6.0,25.0,242,0.012396694214876033,0.0033984243256188606,0.008998269889257173
31,31,6.5,24.5,239,0.008368200836820083,0.0034268892797033497,0.004941311557116733
31,31,7.0,24.0,337,0.020771513353115726,0.003267416430064805,0.01750409692305092
31,31,7.5,23.5,230,0.004347826086956522,0.003342657707970068,0.0010051683789864536
31,31,8.0,23.0,56,0.017857142857142856,0.0036655291773761297,0.014191613679766726
31,31,8.5,22.5,58,0.0,0.00431423791171243,-0.00431423791171243
31,31,9.0,22.0,109,0.009174311926605505,0.005614885060334726,0.003559426866270779
31,31,9.5,21.5,129,0.007751937984496124,0.005891266353822275,0.0018606716306738486
31,31,10.0,21.0,163,0.024539877300613498,0.0063768017967519575,0.01816307550386154
31,31,10.5,20.5,108,0.018518518518518517,0.006909670777587819,0.011608847740930697
31,31,11.0,20.0,58,0.034482758620689655,0.007390732489810749,0.027092026130878907
31,31,12.5,18.5,35,0.02857142857142857,0.009375533126156235,0.019195895445272337
31,31,13.0,18.0,59,0.03389830508474576,0.010458043777922955,0.023440261306822807
31,31,13.5,17.5,50,0.04,0.010805445052976214,0.029194554947023787
31,31,14.0,17.0,79,0.012658227848101266,0.011729662674988914,0.0009285651731123518
31,-31,1.0,32.0,218,0.0045871559633027525,0.004686607667687975,-9.945170438522243e-05
31,-31,1.5,32.5,102,0.00980392156862745,0.006441214790257459,0.0033627067783699918
31,-31,2.0,33.0,107,0.0,0.0069674720550042335,-0.0069674720550042335
31,-31,2.5,33.5,420,0.004761904761904762,0.005158783978001649,-0.00039687921609688707
31,-31,3.0,34.0,784,0.002551020408163265,0.002170865438939376,0.00038015496922388925
31,-31,3.5,34.5,517,0.0038684719535783366,0.0005069300025096203,0.0033615419510687164
31,-31,4.0,35.0,248,0.0,0.00024131930709501393,-0.00024131930709501393
32,32,1.0,31.0,218,0.0,0.0048797614068077635,-0.0048797614068077635
32,32,1.5,30.5,102,0.0,0.0067780536753811,-0.0067780536753811
32,32,2.0,30.0,107,0.009345794392523364,0.0076012296838240765,0.0017445647086992873
32,32,2.5,29.5,420,0.0,0.006586464612578078,-0.006586464612578078
32,32,3.0,29.0,784,0.0012755102040816326,0.0038572480424306456,-0.0025817378383490132
32,32,3.5,28.5,517,0.0038684719535783366,0.001732766463948676,0.0021357054896296605
32,32,4.0,28.0,248,0.0,0.001371516329928849,-0.001371516329928849
32,32,4.5,27.5,189,0.0,0.0015634911446512022,-0.0015634911446512022
32,32,5.0,27.0,115,0.0,0.001995091151308055,-0.001995091151308055
32,32,5.5,26.5,213,0.004694835680751174,0.002534714286258095,0.002160121394493079
32,32,6.0,26.0,242,0.008264462809917356,0.0028240033759390046,0.0054404594339783514
32,32,6.5,25.5,239,0.0041841004184100415,0.0028328276447784446,0.0013512727736315969
32,32,7.0,25.0,337,0.011869436201780416,0.002670442206143107,0.00919899399563731
32,32,7.5,24.5,230,0.004347826086956522,0.002722020638367148,0.0016258054485893737
32,32,8.0,24.0,56,0.0,0.0029933657276928626,-0.0029933657276928626
32,32,8.5,23.5,58,0.017241379310344827,0.0035596764925052444,0.013681702817839583
32,32,9.0,23.0,109,0.009174311926605505,0.004758030443283963,0.004416281483321542
32,32,9.5,22.5,129,0.0,0.004989612866098046,-0.004989612866098046
32,32,10.0,22.0,163,0.0,0.005416063600767988,-0.005416063600767988
32,32,10.5,21.5,108,0.018518518518518517,0.005892132941622836,0.012626385576895681
32,32,11.0,21.0,58,0.0,0.00630824695998034,-0.00630824695998034
32,32,12.5,19.5,35,0.02857142857142857,0.0081120005624246,0.020459428009003973
32,32,13.0,19.0,59,0.0,0.009153244266907402,-0.009153244266907402
32,32,13.5,18.5,50,0.02,0.009440266281637216,0.010559733718362784
32,32,14.0,18.0,79,0.0,0.010311950525501915,-0.010311950525501915
32,-32,1.0,33.0,218,0.0,0.004507246378933766,-0.004507246378933766
32,-32,1.5,33.5,102,0.0,0.006280587839750293,-0.006280587839750293
32,-32,2.0,34.0,107,0.0,0.006762614500665598,-0.006762614500665598
32,-32,2.5,34.5,420,0.0,0.004846794921725832,-0.004846794921725832
32,-32,3.0,35.0,784,0.0,0.001930486256659135,-0.001930486256659135
33,33,1.0,32.0,218,0.0045871559633027525,0.004686607667687975,-9.945170438522243e-05
33,33,1.5,31.5,102,0.0,0.0066069877227409824,-0.0066069877227409824
33,33,2.0,31.0,107,0.0,0.007387069378938665,-0.007387069378938665
33,33,2.5,30.5,420,0.0,0.006202014148949119,-0.006202014148949119
33,33,3.0,30.0,784,0.0012755102040816326,0.0034451082384060064,-0.002169598034324374
33,33,3.5,29.5,517,0.0,0.001425527091027873,-0.001425527091027873
33,33,4.0,29.0,248,0.0,0.0010910127109076495,-0.0010910127109076495
33,33,4.5,28.5,189,0.010582010582010581,0.0012508029533915474,0.009331207628619035
33,33,5.0,28.0,115,0.0,0.0016153602787791267,-0.0016153602787791267
33,33,5.5,27.5,213,0.0,0.002082080795203287,-0.002082080795203287
33,33,6.0,27.0,242,0.004132231404958678,0.0023310831769342297,0.001801148228024448
33,33,6.5,26.5,239,0.0,0.0023253892254949593,-0.0023253892254949593
33,33,7.0,26.0,337,0.0,0.0021660012124006043,-0.0021660012124006043
33,33,7.5,25.5,230,0.004347826086956522,0.0021993714541550056,0.002148454632801516
33,33,8.0,25.0,56,0.0,0.0024251653271888116,-0.0024251653271888116
33,33,8.5,24.5,58,0.017241379310344827,0.002913878758955864,0.014327500551388964
33,33,9.0,24.0,109,0.0,0.004005003742118402,-0.004005003742118402
33,33,9.5,23.5,129,0.015503875968992248,0.00419707604145652,0.011306799927535728
33,33,10.0,23.0,163,0.006134969325153374,0.004567881828626862,0.0015670874965265126
33,33,10.5,22.5,108,0.0,0.004989391967054361,-0.004989391967054361
33,33,11.0,22.0,58,0.0,0.0053448130383031475,-0.0053448130383031475
33,33,12.5,20.5,35,0.0,0.0069675576870835,-0.0069675576870835
33,33,13.0,20.0,59,0.01694915254237288,0.007956016033089595,0.008993136509283286
33,33,13.5,19.5,50,0.0,0.008189479000876384,-0.008189479000876384
33,33,14.0,19.0,79,0.0,0.00900172928874975,-0.00900172928874975
33,-33,1.0,34.0,218,0.0,0.00434048252423147,-0.00434048252423147
33,-33,1.5,34.5,102,0.0,0.006124967944940766,-0.006124967944940766
33,-33,2.0,35.0,107,0.0,0.006561378391601872,-0.006561378391601872
34,34,1.0,33.0,218,0.0,0.004507246378933766,-0.004507246378933766
34,34,1.5,32.5,102,0.0,0.006441214790257459,-0.006441214790257459
34,34,2.0,32.0,107,0.0,0.007175714182179221,-0.007175714182179221
34,34,2.5,31.5,420,0.002380952380952381,0.005836051705562772,-0.003455099324610391
34,34,3.0,31.0,784,0.002551020408163265,0.003073602488137944,-0.000522582079974679
34,34,3.5,30.5,517,0.005802707930367505,0.0011678888675891945,0.00463481906277831
34,34,4.0,30.0,248,0.004032258064516129,0.0008621167105300027,0.0031701413539861265
34,34,4.5,29.5,189,0.0,0.0009942462036739638,-0.0009942462036739638
34,34,5.0,29.0,115,0.0,0.0012991428737604642,-0.0012991428737604642
34,34,5.5,28.5,213,0.014084507042253521,0.0016988752997431772,0.012385631742510344
34,34,6.0,28.0,242,0.004132231404958678,0.0019115360678745312,0.0022206953370841466
34,34,6.5,27.5,239,0.0,0.001895638633479562,-0.001895638633479562
34,34,7.0,27.0,337,0.008902077151335312,0.0017436548168796237,0.007158422334455688
34,34,7.5,26.5,230,0.013043478260869565,0.0017633892180820645,0.0112800890427875
34,34,8.0,26.0,56,0.0,0.001949470640968146,-0.001949470640968146
34,34,8.5,25.5,58,0.0,0.002366517812147463,-0.002366517812147463
34,34,9.0,25.0,109,0.0,0.0033489219899037986,-0.0033489219899037986
34,34,9.5,24.5,129,0.015503875968992248,0.0035066021627944833,0.011997273806197764
34,34,10.0,24.0,163,0.012269938650306749,0.0038258507451220335,0.008444087905184715
34,34,10.5,23.5,108,0.0,0.004195789413399604,-0.004195789413399604
34,34,11.0,23.0,58,0.0,0.00449553394979422,-0.00449553394979422
34,34,12.5,21.5,35,0.02857142857142857,0.005941189264992387,0.022630239306436185
34,34,13.0,21.0,59,0.01694915254237288,0.00686799826349106,0.010081154278881822
34,34,13.5,20.5,50,0.02,0.0070546442921451055,0.012945355707854895
34,34,14.0,20.0,79,0.012658227848101266,0.007803007297321443,0.004855220550779822
34,-34,1.0,35.0,218,0.0,0.004185232058077447,-0.004185232058077447
35,35,1.0,34.0,218,0.0,0.00434048252423147,-0.00434048252423147
35,35,1.5,33.5,102,0.0,0.006280587839750293,-0.006280587839750293
35,35,2.0,33.0,107,0.0,0.0069674720550042335,-0.0069674720550042335
35,35,2.5,32.5,420,0.002380952380952381,0.005488405535952779,-0.0031074531550003975
35,35,3.0,32.0,784,0.002551020408163265,0.0027394773394823404,-0.00018845693131907528
35,35,3.5,31.5,517,0.007736943907156673,0.0009530478405466945,0.006783896066609979
35,35,4.0,31.0,248,0.0,0.0006767983893347832,-0.0006767983893347832
35,35,4.5,30.5,189,0.0,0.0007853808822006486,-0.0007853808822006486
35,35,5.0,30.0,115,0.008695652173913044,0.001037930171083838,0.007657722002829206
35,35,5.5,29.5,213,0.004694835680751174,0.001377038595594059,0.003317797085157115
35,35,6.0,29.0,242,0.0,0.0015572817171238247,-0.0015572817171238247
35,35,6.5,28.5,239,0.016736401673640166,0.0015347219415549407,0.015201679732085225
35,35,7.0,28.0,337,0.002967359050445104,0.0013932168048525183,0.0015741422455925857
35,35,7.5,27.5,230,0.0,0.00140305760890057,-0.00140305760890057
35,35,8.0,27.0,56,0.0,0.0015549698824771348,-0.0015549698824771348
35,35,8.5,26.5,58,0.0,0.0019069934586163583,-0.0019069934586163583
35,35,9.0,26.0,109,0.0,0.002782095406165858,-0.002782095406165858
35,35,9.5,25.5,129,0.015503875968992248,0.002910212979928361,0.012593662989063887
35,35,10.0,25.0,163,0.012269938650306749,0.003182407908060949,0.0090875307422458
35,35,10.5,24.5,108,0.0,0.0035043072806223226,-0.0035043072806223226
35,35,11.0,24.0,58,0.017241379310344827,0.0037538613939114888,0.013487517916433338
35,35,12.5,22.5,35,0.02857142857142857,0.00502952426303876,0.02354190430838981
35,35,13.0,22.0,59,0.01694915254237288,0.005888396409880202,0.011060756132492678
35,35,13.5,21.5,50,0.02,0.00603471232329637,0.01396528767670363
35,35,14.0,21.0,79,0.05063291139240506,0.006716936687122427,0.043915974705282634
36,36,1.0,35.0,218,0.0,0.004185232058077447,-0.004185232058077447
36,36,1.5,34.5,102,0.0,0.006124967944940766,-0.006124967944940766
36,36,2.0,34.0,107,0.0,0.006762614500665598,-0.006762614500665598
36,36,2.5,33.5,420,0.0,0.005158783978001649,-0.005158783978001649
36,36,3.0,33.0,784,0.0,0.0024395737168234786,-0.0024395737168234786
36,36,3.5,32.5,517,0.0,0.0007748400174004805,-0.0007748400174004805
36,36,4.0,32.0,248,0.0,0.0005279091296513039,-0.0005279091296513039
36,36,4.5,31.5,189,0.0,0.0006166242592143581,-0.0006166242592143581
36,36,5.0,31.0,115,0.0,0.0008238478899541044,-0.0008238478899541044
36,36,5.5,30.5,213,0.0,0.001108861228447477,-0.001108861228447477
36,36,6.0,30.0,242,0.0,0.0012604921945006393,-0.0012604921945006393
36,36,6.5,29.5,239,0.0,0.0012340958250615878,-0.0012340958250615878
36,36,7.0,29.0,337,0.0,0.0011050040143693414,-0.0011050040143693414
36,36,7.5,28.5,230,0.0,0.00110794019159999,-0.00110794019159999
36,36,8.0,28.0,56,0.0,0.0012308187365345242,-0.0012308187365345242
36,36,8.5,27.5,58,0.0,0.0015248056335102436,-0.0015248056335102436
36,36,9.0,27.0,109,0.0,0.0022963802448932357,-0.0022963802448932357
36,36,9.5,26.5,129,0.0,0.0023993941213037513,-0.0023993941213037513
36,36,10.0,26.0,163,0.0,0.002629248439838704,-0.002629248439838704
36,36,10.5,25.5,108,0.009259259259259259,0.0029069987975075206,0.006352260461751738
36,36,11.0,25.0,58,0.0,0.0031120570594929133,-0.0031120570594929133
36,36,12.5,23.5,35,0.0,0.004227294281970917,-0.004227294281970917
36,36,13.0,23.0,59,0.0,0.005014354745610205,-0.005014354745610205
36,36,13.5,22.5,50,0.0,0.005126441567058728,-0.005126441567058728
36,36,14.0,22.0,79,0.012658227848101266,0.005742183130038779,0.006916044718062487
37,37,2.0,35.0,107,0.009345794392523364,0.006561378391601872,0.0027844160009214917
37,37,2.5,34.5,420,0.0,0.004846794921725832,-0.004846794921725832
37,37,3.0,34.0,784,0.003826530612244898,0.002170865438939376,0.001655665173305522
37,37,3.5,33.5,517,0.0038684719535783366,0.0006277558408729708,0.0032407161127053657
37,37,4.0,33.0,248,0.004032258064516129,0.0004091806874060704,0.0036230773771100586
37,37,4.5,32.5,189,0.005291005291005291,0.000481271547861496,0.004809733743143795
37,37,5.0,32.0,115,0.0,0.0006497385388334904,-0.0006497385388334904
37,37,5.5,31.5,213,0.004694835680751174,0.0008871171601629836,0.0038077185205881905
37,37,6.0,31.0,242,0.0,0.0010137485411742424,-0.0010137485411742424
37,37,6.5,30.5,239,0.0,0.0009857000851135125,-0.0009857000851135125
37,37,7.0,30.0,337,0.0,0.0008700155786747651,-0.0008700155786747651
37,37,7.5,29.5,230,0.0,0.0008683739589635088,-0.0008683739589635088
37,37,8.0,29.0,56,0.0,0.0009668755888514509,-0.0009668755888514509
37,37,8.5,28.5,58,0.0,0.0012098495469578313,-0.0012098495469578313
37,37,9.0,28.0,109,0.009174311926605505,0.0018834828968041766,0.0072908290298013285
37,37,9.5,27.5,129,0.015503875968992248,0.001965430739215735,0.013538445229776513
37,37,10.0,27.0,163,0.0,0.0021576909721499346,-0.0021576909721499346
37,37,10.5,26.5,108,0.0,0.002395375309994185,-0.002395375309994185
37,37,11.0,26.0,58,0.017241379310344827,0.0025616176761060635,0.014679761634238763
37,37,12.5,24.5,35,0.0,0.0035277865001857017,-0.0035277865001857017
37,37,13.0,24.0,59,0.0,0.004241342931560048,-0.004241342931560048
37,37,13.5,23.5,50,0.0,0.004324825685902801,-0.004324825685902801
37,37,14.0,23.0,79,0.0,0.004875328143951624,-0.004875328143951624
38,38,3.0,35.0,784,0.00510204081632653,0.001930486256659135,0.003171554559667395
38,38,3.5,34.5,517,0.0019342359767891683,0.0005069300025096203,0.001427305974279548
38,38,4.0,34.0,248,0.0,0.0003151929164926103,-0.0003151929164926103
38,38,4.5,33.5,189,0.005291005291005291,0.00037348000188837583,0.004917525289116915
38,38,5.0,33.0,115,0.0,0.0005092005912072411,-0.0005092005912072411
38,38,5.5,32.5,213,0.0,0.0007051541841743269,-0.0007051541841743269
38,38,6.0,32.0,242,0.008264462809917356,0.000810152350686415,0.00745431045923094
38,38,6.5,31.5,239,0.008368200836820083,0.0007820780231682194,0.007586122813651864
38,38,7.0,31.0,337,0.008902077151335312,0.0006800482134039244,0.008222028937931388
38,38,7.5,30.5,230,0.004347826086956522,0.0006755903440676217,0.0036722357428889
38,38,8.0,30.0,56,0.0,0.0007538580122400743,-0.0007538580122400743
38,38,8.5,29.5,58,0.017241379310344827,0.0009526352023422752,0.016288744108002552
38,38,9.0,29.0,109,0.0,0.0015352118260242797,-0.0015352118260242797
38,38,9.5,28.5,129,0.0,0.001599686207420821,-0.001599686207420821
38,38,10.0,28.0,163,0.0,0.001758988672050671,-0.001758988672050671
38,38,10.5,27.5,108,0.018518518518518517,0.0019607409146519175,0.0165577776038666
38,38,11.0,27.0,58,0.0,0.0020936517697607215,-0.0020936517697607215
38,38,12.5,25.5,35,0.05714285714285714,0.0029232727087017832,0.05421958443415536
38,38,13.0,25.0,59,0.0,0.0035635387079109575,-0.0035635387079109575
38,38,13.5,24.5,50,0.02,0.00362351019620013,0.01637648980379987
38,38,14.0,24.0,79,0.012658227848101266,0.00411128225787188,0.008546945590229386
39,39,4.0,35.0,248,0.0,0.00024131930709501393,-0.00024131930709501393
39,39,4.5,34.5,189,0.0,0.00028822608011176405,-0.00028822608011176405
39,39,5.0,34.0,115,0.0,0.00039659267840666914,-0.00039659267840666914
39,39,5.5,33.5,213,0.0,0.0005569465724175312,-0.0005569465724175312
39,39,6.0,33.0,242,0.0,0.0006433972444250455,-0.0006433972444250455
39,39,6.5,32.5,239,0.0,0.0006164507233405012,-0.0006164507233405012
39,39,7.0,32.0,337,0.0,0.0005277566620137149,-0.0005277566620137149
39,39,7.5,31.5,230,0.0,0.0005217747157969909,-0.0005217747157969909
39,39,8.0,31.0,56,0.0,0.0005834309779706486,-0.0005834309779706486
39,39,8.5,30.5,58,0.0,0.0007444373697859825,-0.0007444373697859825
39,39,9.0,30.0,109,0.0,0.0012436771156178748,-0.0012436771156178748
39,39,9.5,29.5,129,0.0,0.0012938233473758177,-0.0012938233473758177
39,39,10.0,29.0,163,0.006134969325153374,0.0014245827608333236,0.004710386564320051
39,39,10.5,28.5,108,0.0,0.0015944706842110023,-0.0015944706842110023
39,39,11.0,28.0,58,0.0,0.0016992008553709042,-0.0016992008553709042
39,39,12.5,26.5,35,0.0,0.002405400313968093,-0.002405400313968093
39,39,13.0,26.0,59,0.0,0.0029741918741961458,-0.0029741918741961458
39,39,13.5,25.5,50,0.0,0.0030151844953075703,-0.0030151844953075703
39,39,14.0,25.0,79,0.0,0.003443690157567412,-0.003443690157567412
40,40,5.0,35.0,115,0.0,0.0003070107613071314,-0.0003070107613071314
40,40,5.5,34.5,213,0.0,0.0004371160045233671,-0.0004371160045233671
40,40,6.0,34.0,242,0.004132231404958678,0.0005078059436123267,0.003624425461346351
40,40,6.5,33.5,239,0.0,0.0004827522059423918,-0.0004827522059423918
40,40,7.0,33.0,337,0.002967359050445104,0.00040666916559862847,0.0025606898848464753
40,40,7.5,32.5,230,0.0,0.00040007607718728794,-0.00040007607718728794
40,40,8.0,32.0,56,0.017857142857142856,0.000448238543710274,0.01740890431343258
40,40,8.5,31.5,58,0.0,0.0005773844295140628,-0.0005773844295140628
40,40,9.0,31.0,109,0.009174311926605505,0.001001439965140553,0.008172871961464953
40,40,9.5,30.5,129,0.0,0.0010399706024445,-0.0010399706024445
40,40,10.0,30.0,163,0.0,0.0011462992964165494,-0.0011462992964165494
40,40,10.5,29.5,108,0.0,0.0012882319394136596,-0.0012882319394136596
40,40,11.0,29.0,58,0.0,0.001369501931021871,-0.001369501931021871
40,40,12.5,27.5,35,0.0,0.0019655355422446004,-0.0019655355422446004
40,40,13.0,27.0,59,0.0,0.0024659580700411333,-0.0024659580700411333
40,40,13.5,26.5,50,0.02,0.0024919383713315987,0.0175080616286684
40,40,14.0,26.0,79,0.0,0.002865312384188583,-0.002865312384188583
